year,mon,day,hour,minute,latitude,longitude,delta_lat,delta_lon,delta_pos
2020,8,10,15,54,60.392785,5.30985166666667,0.000,0.000,0.000
2020,8,10,16,4,60.3927883333333,5.30985333333333,0.000,0.000,0.000
2020,8,10,16,14,60.3927866666667,5.30985166666667,0.000,0.000,0.000
2020,8,10,16,24,60.39279,5.309855,0.000,0.000,0.000
2020,8,10,16,34,60.3927866666667,5.30985666666667,0.000,0.000,0.000
2020,8,10,16,44,60.3927866666667,5.309855,0.000,0.000,0.000
2020,8,10,16,54,60.3927866666667,5.30985666666667,0.000,0.000,0.000
2020,8,10,17,4,60.3927883333333,5.30986166666667,0.000,0.000,0.000
2020,8,10,17,14,60.3927816666667,5.30986333333333,0.000,0.000,0.000
2020,8,10,17,24,60.3927833333333,5.30986166666667,0.000,0.000,0.000
2020,8,10,17,34,60.3927816666667,5.30985833333333,0.000,0.000,0.000
2020,8,10,17,44,60.3927883333333,5.30986333333333,0.000,0.000,0.000
2020,8,10,17,54,60.3927866666667,5.30985833333333,0.000,0.000,0.000
2020,8,10,18,4,60.3927866666667,5.30985,0.000,0.000,0.000
2020,8,10,18,14,60.39279,5.30985333333333,0.000,0.000,0.000
2020,8,10,18,24,60.3927883333333,5.30985166666667,0.000,0.000,0.000
2020,8,10,18,34,60.3927866666667,5.30985166666667,0.000,0.000,0.000
2020,8,10,18,44,60.3927866666667,5.309855,0.000,0.000,0.000
2020,8,10,18,54,60.392785,5.30985166666667,0.000,0.000,0.000
2020,8,10,19,4,60.3927833333333,5.30985333333333,0.000,0.000,0.000
2020,8,10,19,14,60.3927833333333,5.30985333333333,0.000,0.000,0.000
2020,8,10,19,24,60.3927833333333,5.30986,0.000,0.000,0.000
2020,8,10,19,34,60.39315,5.30838333333333,0.000,-0.001,0.002
2020,8,10,19,44,60.4298533333333,5.27319666666667,0.037,-0.035,0.051
2020,8,10,19,54,60.465045,5.25303833333333,0.035,-0.020,0.041
2020,8,10,20,4,60.49523,5.250855,0.030,-0.002,0.030
2020,8,10,20,14,60.5256033333333,5.27795,0.030,0.027,0.041
2020,8,10,20,24,60.5573016666667,5.24035833333333,0.032,-0.038,0.049
2020,8,10,20,34,60.5892783333333,5.16280333333333,0.032,-0.078,0.084
2020,8,10,20,44,60.60252,5.11233666666667,0.013,-0.050,0.052
2020,8,10,20,54,60.6212066666667,5.041655,0.019,-0.071,0.073
2020,8,10,21,4,60.6380866666667,4.928355,0.017,-0.113,0.115
2020,8,10,21,14,60.6690166666667,4.87622,0.031,-0.052,0.061
2020,8,10,21,24,60.7060933333333,4.84041166666667,0.037,-0.036,0.052
2020,8,10,21,34,60.7436116666667,4.804155,0.038,-0.036,0.052
2020,8,10,21,44,60.7769383333333,4.77171,0.033,-0.032,0.047
2020,8,10,21,54,60.81788,4.73498833333333,0.041,-0.037,0.055
2020,8,10,22,4,60.84677,4.76973,0.029,0.035,0.045
2020,8,10,22,14,60.8732866666667,4.77558,0.027,0.006,0.027
2020,8,10,22,24,60.920335,4.76391,0.047,-0.012,0.048
2020,8,10,22,34,60.9672983333333,4.75959333333333,0.047,-0.004,0.047
2020,8,10,22,44,61.0144583333333,4.759865,0.047,0.000,0.047
2020,8,10,22,54,61.0523916666667,4.73278666666667,0.038,-0.027,0.047
2020,8,10,23,24,61.1729516666667,4.73677,0.121,0.004,0.121
2020,8,10,23,34,61.2123333333333,4.70511833333333,0.039,-0.032,0.051
2020,8,10,23,44,61.2481066666667,4.73265,0.036,0.028,0.045
2020,8,10,23,54,61.281725,4.78132166666667,0.034,0.049,0.059
2020,8,11,0,4,61.3202166666667,4.80386333333333,0.038,0.023,0.045
2020,8,11,0,14,61.3600166666667,4.80944833333333,0.040,0.006,0.040
2020,8,11,0,24,61.38181,4.820895,0.022,0.011,0.025
2020,8,11,0,34,61.4331916666667,4.88592333333333,0.051,0.065,0.083
2020,8,11,0,44,61.46086,4.95004666666667,0.028,0.064,0.070
2020,8,11,0,54,61.4955233333333,4.98710166666667,0.035,0.037,0.051
2020,8,11,1,4,61.5339633333333,5.00561833333333,0.038,0.019,0.043
2020,8,11,1,14,61.5683516666667,4.97418333333333,0.034,-0.031,0.047
2020,8,11,1,24,61.5942116666667,4.95837333333333,0.026,-0.016,0.030
2020,8,11,1,34,61.60306,5.02079666666667,0.009,0.062,0.063
2020,8,11,1,44,61.6017633333333,5.025075,-0.001,0.004,0.004
2020,8,11,1,54,61.60285,5.02584,0.001,0.001,0.001
2020,8,11,2,4,61.6097533333333,4.98430833333333,0.007,-0.042,0.042
2020,8,11,2,14,61.6342383333333,4.98129333333333,0.024,-0.003,0.025
2020,8,11,2,24,61.689915,4.96240833333333,0.056,-0.019,0.059
2020,8,11,2,34,61.7310816666667,4.97025333333333,0.041,0.008,0.042
2020,8,11,2,44,61.7616883333333,5.03062666666667,0.031,0.060,0.068
2020,8,11,2,54,61.7827033333333,5.081485,0.021,0.051,0.055
2020,8,11,3,4,61.8146283333333,5.16579,0.032,0.084,0.090
2020,8,11,3,14,61.8270133333333,5.24879833333333,0.012,0.083,0.084
2020,8,11,3,24,61.85417,5.26891666666667,0.027,0.020,0.034
2020,8,11,3,34,61.874595,5.18649,0.020,-0.082,0.085
2020,8,11,3,44,61.9047566666667,5.13775166666667,0.030,-0.049,0.057
2020,8,11,3,54,61.9301683333333,5.12212,0.025,-0.016,0.030
2020,8,11,4,4,61.9394866666667,5.12284333333333,0.009,0.001,0.009
2020,8,11,4,14,61.95325,5.14588,0.014,0.023,0.027
2020,8,11,4,24,61.98152,5.15566333333333,0.028,0.010,0.030
2020,8,11,4,34,62.03407,5.14643,0.053,-0.009,0.053
2020,8,11,4,44,62.0612333333333,5.12875333333333,0.027,-0.018,0.032
2020,8,11,4,54,62.113465,5.08790333333333,0.052,-0.041,0.066
2020,8,11,5,4,62.1361283333333,5.07832666666667,0.023,-0.010,0.025
2020,8,11,5,14,62.1912933333333,5.082535,0.055,0.004,0.055
2020,8,11,5,24,62.2186333333333,5.14728666666667,0.027,0.065,0.070
2020,8,11,5,34,62.2423816666667,5.223035,0.024,0.076,0.079
2020,8,11,5,44,62.267915,5.293335,0.026,0.070,0.075
2020,8,11,5,54,62.2775433333333,5.33858333333333,0.010,0.045,0.046
2020,8,11,6,4,62.294025,5.44471166666667,0.016,0.106,0.107
2020,8,11,6,14,62.3083233333333,5.537515,0.014,0.093,0.094
2020,8,11,6,24,62.3106333333333,5.581485,0.002,0.044,0.044
2020,8,11,6,34,62.3170566666667,5.66766333333333,0.006,0.086,0.086
2020,8,11,6,44,62.3258983333333,5.74686333333333,0.009,0.079,0.080
2020,8,11,6,54,62.3367416666667,5.72861333333333,0.011,-0.018,0.021
2020,8,11,7,4,62.3485033333333,5.75416833333333,0.012,0.026,0.028
2020,8,11,7,14,62.3708383333333,5.79451,0.022,0.040,0.046
2020,8,11,7,24,62.409285,5.83511833333333,0.038,0.041,0.056
2020,8,11,7,34,62.43311,5.91025,0.024,0.075,0.079
2020,8,11,7,44,62.4513766666667,5.99978333333333,0.018,0.090,0.091
2020,8,11,7,54,62.46056,6.04588833333333,0.009,0.046,0.047
2020,8,11,8,4,62.4778266666667,6.145985,0.017,0.100,0.102
2020,8,11,8,14,62.4757366666667,6.152405,-0.002,0.006,0.007
2020,8,11,8,24,62.4757266666667,6.15238,0.000,0.000,0.000
2020,8,11,8,34,62.4751133333333,6.10938666666667,-0.001,-0.043,0.043
2020,8,11,8,44,62.4446166666667,6.04865,-0.030,-0.061,0.068
2020,8,11,8,54,62.402395,6.08987833333333,-0.042,0.041,0.059
2020,8,11,9,4,62.38942,6.16459166666667,-0.013,0.075,0.076
2020,8,11,9,14,62.39393,6.25331,0.005,0.089,0.089
2020,8,11,9,24,62.3977716666667,6.31327833333333,0.004,0.060,0.060
2020,8,11,9,34,62.4072816666667,6.42091666666667,0.010,0.108,0.108
2020,8,11,9,44,62.4213333333333,6.50482833333333,0.014,0.084,0.085
2020,8,11,9,54,62.4357483333333,6.59046,0.014,0.086,0.087
2020,8,11,10,4,62.4481516666667,6.66444333333333,0.012,0.074,0.075
2020,8,11,10,14,62.4554216666667,6.73143833333333,0.007,0.067,0.067
2020,8,11,10,24,62.4418833333333,6.82159,-0.014,0.090,0.091
2020,8,11,10,34,62.418235,6.91296833333333,-0.024,0.091,0.094
2020,8,11,10,44,62.3965016666667,6.92126166666667,-0.022,0.008,0.023
2020,8,11,10,54,62.3398783333333,6.95037833333333,-0.057,0.029,0.064
2020,8,11,11,4,62.3069533333333,6.98712166666667,-0.033,0.037,0.049
2020,8,11,11,14,62.28218,7.01131333333333,-0.025,0.024,0.035
2020,8,11,11,24,62.2367766666667,7.02016333333333,-0.045,0.009,0.046
2020,8,11,11,34,62.1912433333333,7.02881666666667,-0.046,0.009,0.046
2020,8,11,11,44,62.1493183333333,6.98776,-0.042,-0.041,0.059
2020,8,11,11,54,62.1305883333333,6.96510666666667,-0.019,-0.023,0.029
2020,8,11,12,4,62.095645,7.01087,-0.035,0.046,0.058
2020,8,11,12,14,62.10752,7.104285,0.012,0.093,0.094
2020,8,11,12,24,62.1132183333333,7.17616166666667,0.006,0.072,0.072
2020,8,11,12,34,62.103785,7.19249,-0.009,0.016,0.019
2020,8,11,12,44,62.103875,7.19275,0.000,0.000,0.000
2020,8,11,12,54,62.1046733333333,7.19305666666667,0.001,0.000,0.001
2020,8,11,13,4,62.114045,7.11579666666667,0.009,-0.077,0.078
2020,8,11,13,14,62.0929133333333,7.04012333333333,-0.021,-0.076,0.079
2020,8,11,13,24,62.10416,6.98338333333333,0.011,-0.057,0.058
2020,8,11,13,34,62.15538,6.99344833333333,0.051,0.010,0.052
2020,8,11,13,44,62.1942333333333,7.02189833333333,0.039,0.028,0.048
2020,8,11,13,54,62.21906,7.02101666666667,0.025,-0.001,0.025
2020,8,11,14,4,62.278685,7.01562166666667,0.060,-0.005,0.060
2020,8,11,14,14,62.2997616666667,6.99484333333333,0.021,-0.021,0.030
2020,8,11,14,24,62.3403933333333,6.95033166666667,0.041,-0.045,0.060
2020,8,11,14,34,62.38545,6.92597666666667,0.045,-0.024,0.051
2020,8,11,14,44,62.42855,6.88180333333333,0.043,-0.044,0.062
2020,8,11,14,54,62.4352566666667,6.85446833333333,0.007,-0.027,0.028
2020,8,11,15,4,62.4352566666667,6.85446833333333,0.000,0.000,0.000
2020,8,11,15,14,62.4427683333333,6.62375,0.008,-0.231,0.231
2020,8,11,15,24,62.430795,6.53615666666667,-0.012,-0.088,0.088
2020,8,11,15,34,62.42351,6.48220333333333,-0.007,-0.054,0.054
2020,8,11,15,44,62.4075066666667,6.36043166666667,-0.016,-0.122,0.123
2020,8,11,15,54,62.3967816666667,6.27044666666667,-0.011,-0.090,0.091
2020,8,11,16,4,62.3928616666667,6.20334166666667,-0.004,-0.067,0.067
2020,8,11,16,14,62.4042116666667,6.09522,0.011,-0.108,0.109
2020,8,11,16,24,62.4217833333333,6.05687333333333,0.018,-0.038,0.042
2020,8,11,16,34,62.4610366666667,6.07678666666667,0.039,0.020,0.044
2020,8,11,16,44,62.4784733333333,6.15213166666667,0.017,0.075,0.077
2020,8,11,16,54,62.47573,6.15239,-0.003,0.000,0.003
2020,8,11,17,4,62.4757266666667,6.152395,0.000,0.000,0.000
2020,8,11,17,14,62.4757283333333,6.152395,0.000,0.000,0.000
2020,8,11,17,24,62.4757183333333,6.15239666666667,0.000,0.000,0.000
2020,8,11,17,34,62.4757183333333,6.15239333333333,0.000,0.000,0.000
2020,8,11,17,44,62.4939983333333,6.14736166666667,0.018,-0.005,0.019
2020,8,11,17,54,62.5441133333333,6.16538166666667,0.050,0.018,0.053
2020,8,11,18,4,62.5631383333333,6.189515,0.019,0.024,0.031
2020,8,11,18,14,62.590875,6.25273333333333,0.028,0.063,0.069
2020,8,11,18,24,62.6213733333333,6.34607333333333,0.030,0.093,0.098
2020,8,11,18,34,62.624135,6.39957166666667,0.003,0.053,0.054
2020,8,11,18,44,62.630555,6.52034166666667,0.006,0.121,0.121
2020,8,11,18,54,62.642555,6.60609833333333,0.012,0.086,0.087
2020,8,11,19,4,62.6486233333333,6.64954333333333,0.006,0.043,0.044
2020,8,11,19,14,62.6670133333333,6.76943833333333,0.018,0.120,0.121
2020,8,11,19,24,62.68081,6.85873666666667,0.014,0.089,0.090
2020,8,11,19,34,62.6991216666667,6.9555,0.018,0.097,0.098
2020,8,11,19,44,62.7123066666667,7.02419833333333,0.013,0.069,0.070
2020,8,11,19,54,62.7297883333333,7.13323833333333,0.017,0.109,0.110
2020,8,11,20,4,62.7350066666667,7.15777,0.005,0.025,0.025
2020,8,11,20,14,62.735005,7.15777,0.000,0.000,0.000
2020,8,11,20,24,62.735005,7.15777166666667,0.000,0.000,0.000
2020,8,11,20,34,62.7350033333333,7.15777166666667,0.000,0.000,0.000
2020,8,11,20,44,62.735005,7.157775,0.000,0.000,0.000
2020,8,11,20,54,62.7299466666667,7.13595666666667,-0.005,-0.022,0.022
2020,8,11,21,4,62.723355,7.04852666666667,-0.007,-0.087,0.088
2020,8,11,21,14,62.7197283333333,6.98017,-0.004,-0.068,0.068
2020,8,11,21,24,62.7657333333333,6.95979166666667,0.046,-0.020,0.050
2020,8,11,21,34,62.7978733333333,6.96505,0.032,0.005,0.033
2020,8,11,21,44,62.8347066666667,6.97663,0.037,0.012,0.039
2020,8,11,21,54,62.8779033333333,6.929075,0.043,-0.048,0.064
2020,8,11,22,4,62.9036566666667,6.86210166666667,0.026,-0.067,0.072
2020,8,11,22,14,62.9405283333333,6.84825166666667,0.037,-0.014,0.039
2020,8,11,22,24,62.9763433333333,6.87697333333333,0.036,0.029,0.046
2020,8,11,22,34,62.99025,6.95467,0.014,0.078,0.079
2020,8,11,22,44,63.003655,7.03266666666667,0.013,0.078,0.079
2020,8,11,22,54,63.0140783333333,7.09300166666667,0.010,0.060,0.061
2020,8,11,23,4,63.0311983333333,7.193255,0.017,0.100,0.102
2020,8,11,23,14,63.039365,7.277695,0.008,0.084,0.085
2020,8,11,23,24,63.0489916666667,7.31853833333333,0.010,0.041,0.042
2020,8,11,23,34,63.0746816666667,7.43273833333333,0.026,0.114,0.117
2020,8,11,23,44,63.096615,7.50382,0.022,0.071,0.074
2020,8,11,23,54,63.118005,7.57798666666667,0.021,0.074,0.077
2020,8,12,0,4,63.12064,7.662315,0.003,0.084,0.084
2020,8,12,0,14,63.10599,7.72365833333333,-0.015,0.061,0.063
2020,8,12,0,24,63.1148883333333,7.737015,0.009,0.013,0.016
2020,8,12,0,34,63.1149,7.73701333333333,0.000,0.000,0.000
2020,8,12,0,44,63.1080883333333,7.73156833333333,-0.007,-0.005,0.009
2020,8,12,0,54,63.1165883333333,7.678875,0.008,-0.053,0.053
2020,8,12,1,4,63.146135,7.71791666666667,0.030,0.039,0.049
2020,8,12,1,14,63.1726766666667,7.77795833333333,0.027,0.060,0.066
2020,8,12,1,24,63.1966516666667,7.84174666666667,0.024,0.064,0.068
2020,8,12,1,34,63.2148766666667,7.91542333333333,0.018,0.074,0.076
2020,8,12,1,44,63.2325816666667,7.98869,0.018,0.073,0.075
2020,8,12,1,54,63.2503883333333,8.06220166666667,0.018,0.074,0.076
2020,8,12,2,4,63.2621216666667,8.11054166666667,0.012,0.048,0.050
2020,8,12,2,14,63.2918633333333,8.204605,0.030,0.094,0.099
2020,8,12,2,24,63.31671,8.27128,0.025,0.067,0.071
2020,8,12,2,34,63.3407716666667,8.33639666666667,0.024,0.065,0.069
2020,8,12,2,44,63.3643266666667,8.40083166666667,0.024,0.064,0.069
2020,8,12,2,54,63.3844266666667,8.47133666666667,0.020,0.071,0.073
2020,8,12,3,4,63.4003633333333,8.544665,0.016,0.073,0.075
2020,8,12,3,14,63.4139616666667,8.622255,0.014,0.078,0.079
2020,8,12,3,24,63.4270033333333,8.696775,0.013,0.075,0.076
2020,8,12,3,34,63.443815,8.77453166666667,0.017,0.078,0.080
2020,8,12,3,44,63.4570333333333,8.8524,0.013,0.078,0.079
2020,8,12,3,54,63.4684966666667,8.93241166666667,0.011,0.080,0.081
2020,8,12,4,4,63.4818283333333,9.01102,0.013,0.079,0.080
2020,8,12,4,14,63.4980466666667,9.08653833333333,0.016,0.076,0.077
2020,8,12,4,24,63.507385,9.125035,0.009,0.038,0.040
2020,8,12,4,34,63.5267833333333,9.20414,0.019,0.079,0.081
2020,8,12,4,44,63.553405,9.31346833333333,0.027,0.109,0.113
2020,8,12,4,54,63.5640583333333,9.355725,0.011,0.042,0.044
2020,8,12,5,4,63.5829683333333,9.4275,0.019,0.072,0.074
2020,8,12,5,14,63.6080516666667,9.522955,0.025,0.095,0.099
2020,8,12,5,24,63.6207733333333,9.571435,0.013,0.048,0.050
2020,8,12,5,34,63.6426483333333,9.65692166666667,0.022,0.085,0.088
2020,8,12,5,44,63.6546766666667,9.71581666666667,0.012,0.059,0.060
2020,8,12,5,54,63.640555,9.77641333333333,-0.014,0.061,0.062
2020,8,12,6,4,63.6037733333333,9.804825,-0.037,0.028,0.046
2020,8,12,6,14,63.5800616666667,9.82953166666667,-0.024,0.025,0.034
2020,8,12,6,24,63.54793,9.86349666666667,-0.032,0.034,0.047
2020,8,12,6,34,63.5114516666667,9.90150666666667,-0.036,0.038,0.053
2020,8,12,6,44,63.4966116666667,9.91822666666667,-0.015,0.017,0.022
2020,8,12,6,54,63.4784116666667,10.0034333333333,-0.018,0.085,0.087
2020,8,12,7,4,63.4733466666667,10.0828516666667,-0.005,0.079,0.080
2020,8,12,7,14,63.4674533333333,10.1757833333333,-0.006,0.093,0.093
2020,8,12,7,24,63.4624183333333,10.25607,-0.005,0.080,0.080
2020,8,12,7,34,63.45954,10.30067,-0.003,0.045,0.045
2020,8,12,7,44,63.4452316666667,10.38186,-0.014,0.081,0.082
2020,8,12,7,54,63.44689,10.412025,0.002,0.030,0.030
2020,8,12,8,4,63.4449183333333,10.40852,-0.002,-0.004,0.004
2020,8,12,8,14,63.4436016666667,10.4074616666667,-0.001,-0.001,0.002
2020,8,12,8,24,63.4436033333333,10.40746,0.000,0.000,0.000
2020,8,12,8,34,63.4436033333333,10.40746,0.000,0.000,0.000
2020,8,12,8,44,63.4436,10.4074566666667,0.000,0.000,0.000
2020,8,12,8,54,63.4436,10.4074666666667,0.000,0.000,0.000
2020,8,12,9,4,63.4436,10.407465,0.000,0.000,0.000
2020,8,12,9,14,63.4435983333333,10.40747,0.000,0.000,0.000
2020,8,12,9,24,63.4435966666667,10.4074683333333,0.000,0.000,0.000
2020,8,12,9,34,63.4435966666667,10.407465,0.000,0.000,0.000
2020,8,12,9,44,63.4435966666667,10.407465,0.000,0.000,0.000
2020,8,12,9,54,63.4435966666667,10.40747,0.000,0.000,0.000
2020,8,12,10,4,63.4435966666667,10.4074616666667,0.000,0.000,0.000
2020,8,12,10,14,63.4435933333333,10.4074683333333,0.000,0.000,0.000
2020,8,12,10,24,63.4435933333333,10.40746,0.000,0.000,0.000
2020,8,12,10,34,63.443595,10.40746,0.000,0.000,0.000
2020,8,12,10,44,63.4435916666667,10.4074566666667,0.000,0.000,0.000
2020,8,12,10,54,63.44359,10.4074683333333,0.000,0.000,0.000
2020,8,12,11,4,63.44359,10.407465,0.000,0.000,0.000
2020,8,12,11,14,63.4435933333333,10.4074683333333,0.000,0.000,0.000
2020,8,12,11,24,63.44399,10.4078183333333,0.000,0.000,0.001
2020,8,12,11,34,63.452875,10.3445633333333,0.009,-0.063,0.064
2020,8,12,11,44,63.4599966666667,10.3000566666667,0.007,-0.045,0.045
2020,8,12,11,54,63.4681933333333,10.178095,0.008,-0.122,0.122
2020,8,12,12,4,63.472325,10.1109416666667,0.004,-0.067,0.067
2020,8,12,12,14,63.4774133333333,10.0187883333333,0.005,-0.092,0.092
2020,8,12,12,24,63.489555,9.95265333333333,0.012,-0.066,0.067
2020,8,12,12,34,63.533555,9.89085166666667,0.044,-0.062,0.076
2020,8,12,12,44,63.575045,9.84279,0.041,-0.048,0.063
2020,8,12,12,54,63.5952066666667,9.81964833333333,0.020,-0.023,0.031
2020,8,12,13,4,63.640885,9.77568333333333,0.046,-0.044,0.063
2020,8,12,13,14,63.6501183333333,9.68724166666667,0.009,-0.088,0.089
2020,8,12,13,24,63.644515,9.63746,-0.006,-0.050,0.050
2020,8,12,13,34,63.627605,9.520815,-0.017,-0.117,0.118
2020,8,12,13,44,63.6560583333333,9.47847833333333,0.028,-0.042,0.051
2020,8,12,13,54,63.6781383333333,9.48936333333333,0.022,0.011,0.025
2020,8,12,14,4,63.7311233333333,9.53840666666667,0.053,0.049,0.072
2020,8,12,14,14,63.7520116666667,9.537835,0.021,-0.001,0.021
2020,8,12,14,24,63.7975416666667,9.57062,0.046,0.033,0.056
2020,8,12,14,34,63.834855,9.626,0.037,0.055,0.067
2020,8,12,14,44,63.8691183333333,9.69600333333333,0.034,0.070,0.078
2020,8,12,14,54,63.882965,9.73453833333333,0.014,0.039,0.041
2020,8,12,15,4,63.91755,9.78127833333333,0.035,0.047,0.058
2020,8,12,15,14,63.9534716666667,9.82592,0.036,0.045,0.057
2020,8,12,15,24,63.979515,9.90369833333333,0.026,0.078,0.082
2020,8,12,15,34,64.0050866666667,9.95891833333333,0.026,0.055,0.061
2020,8,12,15,44,64.0432383333333,10.0267433333333,0.038,0.068,0.078
2020,8,12,15,54,64.0573616666667,10.0465183333333,0.014,0.020,0.024
2020,8,12,16,4,64.0966916666667,10.0039666666667,0.039,-0.043,0.058
2020,8,12,16,14,64.1268733333333,10.0757883333333,0.030,0.072,0.078
2020,8,12,16,24,64.1515066666667,10.1144233333333,0.025,0.039,0.046
2020,8,12,16,34,64.189215,10.1636183333333,0.038,0.049,0.062
2020,8,12,16,44,64.2295283333333,10.2344016666667,0.040,0.071,0.081
2020,8,12,16,54,64.2450533333333,10.2849233333333,0.016,0.051,0.053
2020,8,12,17,4,64.2788516666667,10.32603,0.034,0.041,0.053
2020,8,12,17,14,64.30524,10.37998,0.026,0.054,0.060
2020,8,12,17,24,64.3415483333333,10.444455,0.036,0.064,0.074
2020,8,12,17,34,64.3779016666667,10.4568383333333,0.036,0.012,0.038
2020,8,12,17,44,64.3970616666667,10.4311333333333,0.019,-0.026,0.032
2020,8,12,17,54,64.4482466666667,10.4466416666667,0.051,0.016,0.053
2020,8,12,18,4,64.487,10.4408083333333,0.039,-0.006,0.039
2020,8,12,18,14,64.51132,10.4609866666667,0.024,0.020,0.032
2020,8,12,18,24,64.5452283333333,10.5251016666667,0.034,0.064,0.073
2020,8,12,18,34,64.5773083333333,10.5860016666667,0.032,0.061,0.069
2020,8,12,18,44,64.5928716666667,10.6155,0.016,0.029,0.033
2020,8,12,18,54,64.62921,10.6843283333333,0.036,0.069,0.078
2020,8,12,19,4,64.66551,10.7535433333333,0.036,0.069,0.078
2020,8,12,19,14,64.68067,10.7823366666667,0.015,0.029,0.033
2020,8,12,19,24,64.7078783333333,10.8645066666667,0.027,0.082,0.087
2020,8,12,19,34,64.73506,10.96045,0.027,0.096,0.100
2020,8,12,19,44,64.748005,11.0061033333333,0.013,0.046,0.047
2020,8,12,19,54,64.78687,11.081225,0.039,0.075,0.085
2020,8,12,20,4,64.81717,11.145125,0.030,0.064,0.071
2020,8,12,20,14,64.846175,11.2079883333333,0.029,0.063,0.069
2020,8,12,20,24,64.8552766666667,11.2295833333333,0.009,0.022,0.023
2020,8,12,20,34,64.860055,11.2387533333333,0.005,0.009,0.010
2020,8,12,20,44,64.8595833333333,11.2511866666667,0.000,0.012,0.012
2020,8,12,20,54,64.8856633333333,11.3097583333333,0.026,0.059,0.064
2020,8,12,21,4,64.9083066666667,11.3658766666667,0.023,0.056,0.061
2020,8,12,21,14,64.927905,11.422515,0.020,0.057,0.060
2020,8,12,21,24,64.9590216666667,11.5320933333333,0.031,0.110,0.114
2020,8,12,21,34,64.9876566666667,11.5964483333333,0.029,0.064,0.070
2020,8,12,21,44,65.0112433333333,11.66483,0.024,0.068,0.072
2020,8,12,21,54,65.0297916666667,11.70449,0.019,0.040,0.044
2020,8,12,22,4,65.072335,11.7642366666667,0.043,0.060,0.073
2020,8,12,22,14,65.119715,11.81577,0.047,0.052,0.070
2020,8,12,22,24,65.1615583333333,11.8417083333333,0.042,0.026,0.049
2020,8,12,22,34,65.1866433333333,11.861075,0.025,0.019,0.032
2020,8,12,22,44,65.24027,11.9184266666667,0.054,0.057,0.079
2020,8,12,22,54,65.2600216666667,11.940085,0.020,0.022,0.029
2020,8,12,23,4,65.31746,12.0077633333333,0.057,0.068,0.089
2020,8,12,23,14,65.3549366666667,12.05676,0.037,0.049,0.062
2020,8,12,23,24,65.3826416666667,12.1023283333333,0.028,0.046,0.053
2020,8,12,23,34,65.4281266666667,12.15397,0.045,0.052,0.069
2020,8,12,23,44,65.4620016666667,12.185745,0.034,0.032,0.046
2020,8,12,23,54,65.47382,12.2031883333333,0.012,0.017,0.021
2020,8,13,0,4,65.4757333333333,12.210435,0.002,0.007,0.007
2020,8,13,0,14,65.475735,12.2104183333333,0.000,0.000,0.000
2020,8,13,0,24,65.47391,12.2031366666667,-0.002,-0.007,0.008
2020,8,13,0,34,65.4983933333333,12.1973033333333,0.024,-0.006,0.025
2020,8,13,0,44,65.5414416666667,12.21112,0.043,0.014,0.045
2020,8,13,0,54,65.5843316666667,12.227825,0.043,0.017,0.046
2020,8,13,1,4,65.62801,12.2468083333333,0.044,0.019,0.048
2020,8,13,1,14,65.6713083333333,12.26571,0.043,0.019,0.047
2020,8,13,1,24,65.7137133333333,12.2844516666667,0.042,0.019,0.046
2020,8,13,1,34,65.7549316666667,12.3128566666667,0.041,0.028,0.050
2020,8,13,1,44,65.7966483333333,12.3418683333333,0.042,0.029,0.051
2020,8,13,1,54,65.8388616666667,12.3650383333333,0.042,0.023,0.048
2020,8,13,2,4,65.880405,12.3712066666667,0.042,0.006,0.042
2020,8,13,2,14,65.92159,12.3877483333333,0.041,0.017,0.044
2020,8,13,2,24,65.9588066666667,12.4415883333333,0.037,0.054,0.065
2020,8,13,2,34,65.9927866666667,12.5045183333333,0.034,0.063,0.072
2020,8,13,2,44,66.013375,12.55764,0.021,0.053,0.057
2020,8,13,2,54,66.0281133333333,12.6399366666667,0.015,0.082,0.084
2020,8,13,3,4,66.0240283333333,12.6375516666667,-0.004,-0.002,0.005
2020,8,13,3,14,66.0262133333333,12.64278,0.002,0.005,0.006
2020,8,13,3,24,66.070475,12.6545633333333,0.044,0.012,0.046
2020,8,13,3,34,66.0999316666667,12.73237,0.029,0.078,0.083
2020,8,13,3,44,66.12942,12.8117516666667,0.029,0.079,0.085
2020,8,13,3,54,66.1495966666667,12.8853716666667,0.020,0.074,0.076
2020,8,13,4,4,66.17811,12.9805016666667,0.029,0.095,0.099
2020,8,13,4,14,66.2016483333333,13.0049016666667,0.024,0.024,0.034
2020,8,13,4,24,66.2000516666667,13.00747,-0.002,0.003,0.003
2020,8,13,4,34,66.2061233333333,12.9912666666667,0.006,-0.016,0.017
2020,8,13,4,44,66.2227833333333,12.8981833333333,0.017,-0.093,0.095
2020,8,13,4,54,66.2643316666667,12.9153216666667,0.042,0.017,0.045
2020,8,13,5,4,66.3070916666667,12.9379666666667,0.043,0.023,0.048
2020,8,13,5,14,66.3361933333333,12.9532233333333,0.029,0.015,0.033
2020,8,13,5,24,66.3832533333333,12.973285,0.047,0.020,0.051
2020,8,13,5,34,66.4366166666667,12.9901916666667,0.053,0.017,0.056
2020,8,13,5,44,66.4750066666667,12.99192,0.038,0.002,0.038
2020,8,13,5,54,66.5222933333333,12.9691166666667,0.047,-0.023,0.052
2020,8,13,6,4,66.5429233333333,13.00024,0.021,0.031,0.037
2020,8,13,6,14,66.571665,13.0863083333333,0.029,0.086,0.091
